"","File","Date","Subject","Result","TA_Tally","NIL_Tally"
"733","Ireland-seanad-minutes-2010July07-p16.html","2010/7/ 7","07/Jul/2010 Civil Partnership and Certain Rights and Obligations of Cohabitants Bill 2009: Committee Stage (Resumed)","Question declared carried.","48"," 5"
"734","Ireland-seanad-minutes-2010July07-p16.html","2010/7/ 7","07/Jul/2010 Civil Partnership and Certain Rights and Obligations of Cohabitants Bill 2009: Committee Stage (Resumed)","Question declared carried.","48"," 5"
"735","Ireland-seanad-minutes-2010July07-p16.html","2010/7/ 7","07/Jul/2010 Civil Partnership and Certain Rights and Obligations of Cohabitants Bill 2009: Committee Stage (Resumed)","Question declared carried.","48"," 5"
"736","Ireland-seanad-minutes-2010July07-p4.html","2010/7/ 7","07/Jul/2010 Order of Business","Amendment declared lost.","22","30"
"737","Ireland-seanad-minutes-2010July07-p4.html","2010/7/ 7","07/Jul/2010 Order of Business","Amendment declared lost."," 6","45"
"738","Ireland-seanad-minutes-2010July08-p9.html","2010/7/ 8","08/Jul/2010 Civil Partnership and Certain Rights and Obligations of Cohabitants Bill 2009: Report and Final Stages","Question declared carried.","48"," 4"
"739","Ireland-seanad-minutes-2010July13-p8.html","2010/7/13","13/Jul/2010 Social Welfare (Miscellaneous Provisions) Bill 2010: Committee and Remaining Stages","Question declared carried.","28","21"
"740","Ireland-seanad-minutes-2010July13-p8.html","2010/7/13","13/Jul/2010 Social Welfare (Miscellaneous Provisions) Bill 2010: Committee and Remaining Stages","[489]Question declared carried.","28","21"
"741","Ireland-seanad-minutes-2010July14-p10.html","2010/7/14","14/Jul/2010 Suspension of Member: Motion","Question declared carried.","22","20"
"742","Ireland-seanad-minutes-2010July14-p6.html","2010/7/14","14/Jul/2010 Dog Breeding Establishments Bill 2009 [Seanad Bill amended by the D&aacute;il]: Report and Final Stages","Question declared carried.","33","15"
"743","Ireland-seanad-minutes-2010July14-p6.html","2010/7/14","14/Jul/2010 Dog Breeding Establishments Bill 2009 [Seanad Bill amended by the D&aacute;il]: Report and Final Stages","Question declared carried.","34","15"
"744","Ireland-seanad-minutes-2010July14-p8.html","2010/7/14","14/Jul/2010 Planning and Development (Amendment) Bill 2009 [Seanad Bill amended by the D&aacute;il]: Report and Final Stages","Question declared carried.","27","20"
"745","Ireland-seanad-minutes-2010July14-p8.html","2010/7/14","14/Jul/2010 Planning and Development (Amendment) Bill 2009 [Seanad Bill amended by the D&aacute;il]: Report and Final Stages","Question declared carried.","27","20"
"746","Ireland-seanad-minutes-2010June02-p4.html","2010/6/ 2","02/Jun/2010 Order of Business","Amendment declared lost.","26","28"
"747","Ireland-seanad-minutes-2010June02-p8.html","2010/6/ 2","02/Jun/2010 Adult Education: Motion","Amendment declared lost.","20","29"
"748","Ireland-seanad-minutes-2010June03-p6.html","2010/6/ 3","03/Jun/2010 Order of Business (Resumed)","Amendment declared lost.","21","30"
"749","Ireland-seanad-minutes-2010June03-p6.html","2010/6/ 3","03/Jun/2010 Order of Business (Resumed)","Question declared carried.","31","20"
"750","Ireland-seanad-minutes-2010June03-p8.html","2010/6/ 3","03/Jun/2010 Property Services (Regulation) Bill 2009: Report and Final Stages","Question declared carried.","28","18"
"751","Ireland-seanad-minutes-2010June16-p8.html","2010/6/16","16/Jun/2010 Dog Breeding Establishments Bill 2009: Report and Final Stages","[336]Amendment declared lost.","18","31"
"752","Ireland-seanad-minutes-2010June16-p8.html","2010/6/16","16/Jun/2010 Dog Breeding Establishments Bill 2009: Report and Final Stages","Question declared carried.","30","19"
"753","Ireland-seanad-minutes-2010June16-p8.html","2010/6/16","16/Jun/2010 Dog Breeding Establishments Bill 2009: Report and Final Stages","Question declared carried.","31","16"
"754","Ireland-seanad-minutes-2010June16-p9.html","2010/6/16","16/Jun/2010 Confidence in the Taoiseach: Motion","Amendment declared carried.","30","24"
"755","Ireland-seanad-minutes-2010June16-p9.html","2010/6/16","16/Jun/2010 Confidence in the Taoiseach: Motion","Question declared carried.","29","25"
"756","Ireland-seanad-minutes-2010June22-p11.html","2010/6/22","22/Jun/2010 &Uacute;dar&aacute;s na Gaeltachta (Amendment) Bill 2010: Second Stage (Resumed)","Question declared carried.","24","18"
"757","Ireland-seanad-minutes-2010June22-p12.html","2010/6/22","22/Jun/2010 &Uacute;dar&aacute;s na Gaeltachta (Amendment) Bill 2010: Committee and Remaining Stages","Amendment declared lost.","16","23"
"758","Ireland-seanad-minutes-2010June22-p12.html","2010/6/22","22/Jun/2010 &Uacute;dar&aacute;s na Gaeltachta (Amendment) Bill 2010: Committee and Remaining Stages","Question declared carried.","23","12"
"759","Ireland-seanad-minutes-2010June23-p8.html","2010/6/23","23/Jun/2010 Environmental Protection: Motion","Amendment declared carried.","26","19"
"760","Ireland-seanad-minutes-2010June24-p4.html","2010/6/24","24/Jun/2010 Order of Business","Amendment declared lost.","17","26"
"761","Ireland-seanad-minutes-2010June29-p4.html","2010/6/29","29/Jun/2010 Order of Business","Amendment declared lost.","22","30"
"762","Ireland-seanad-minutes-2010June30-p10.html","2010/6/30","30/Jun/2010 Wildlife (Amendment) Bill 2010: Second Stage","Question declared carried.","30","18"
"763","Ireland-seanad-minutes-2010June30-p4.html","2010/6/30","30/Jun/2010 Order of Business","Question declared carried.","28","23"
"764","Ireland-seanad-minutes-2010June30-p7.html","2010/6/30","30/Jun/2010 Health (Amendment) (No. 2) Bill 2010: Second Stage","Question declared carried.","29","19"
"765","Ireland-seanad-minutes-2010June30-p8.html","2010/6/30","30/Jun/2010 Health (Amendment) (No. 2) Bill 2010: Committee and Remaining Stages","Question declared carried.","29","17"
"766","Ireland-seanad-minutes-2010June30-p8.html","2010/6/30","30/Jun/2010 Health (Amendment) (No. 2) Bill 2010: Committee and Remaining Stages","Question declared carried.","29","19"
"767","Ireland-seanad-minutes-2010June30-p8.html","2010/6/30","30/Jun/2010 Health (Amendment) (No. 2) Bill 2010: Committee and Remaining Stages","Question declared carried.","29","19"
"768","Ireland-seanad-minutes-2010June30-p9.html","2010/6/30","30/Jun/2010 Employers&rsquo; Job Incentive Scheme: Motion","Amendment declared lost.","16","30"
"769","Ireland-seanad-minutes-2010March02-p4.html","2010/3/ 2","02/Mar/2010 Order of Business.","Amendment declared lost.","24","29"
"770","Ireland-seanad-minutes-2010March03-p4.html","2010/3/ 3","03/Mar/2010 Order of Business.","Amendment declared lost.","23","30"
"771","Ireland-seanad-minutes-2010March03-p6.html","2010/3/ 3","03/Mar/2010 Dog Breeding Establishments Bill 2009: Committee Stage (Resumed).","Question declared carried.","32","21"
"772","Ireland-seanad-minutes-2010March09-p4.html","2010/3/ 9","09/Mar/2010 Order of Business.","Amendment declared lost.","22","27"
"773","Ireland-seanad-minutes-2010March09-p8.html","2010/3/ 9","09/Mar/2010 Dog Breeding Establishments Bill 2009: Committee Stage (Resumed)","Amendment declared lost.","20","27"
"774","Ireland-seanad-minutes-2010March09-p8.html","2010/3/ 9","09/Mar/2010 Dog Breeding Establishments Bill 2009: Committee Stage (Resumed)","Amendment declared lost.","20","28"
"775","Ireland-seanad-minutes-2010March09-p8.html","2010/3/ 9","09/Mar/2010 Dog Breeding Establishments Bill 2009: Committee Stage (Resumed)","Question declared carried.","25","17"
"776","Ireland-seanad-minutes-2010March09-p8.html","2010/3/ 9","09/Mar/2010 Dog Breeding Establishments Bill 2009: Committee Stage (Resumed)","Amendment declared lost.","16","25"
"777","Ireland-seanad-minutes-2010March09-p8.html","2010/3/ 9","09/Mar/2010 Dog Breeding Establishments Bill 2009: Committee Stage (Resumed)","[442]Question declared carried.","24","14"
"778","Ireland-seanad-minutes-2010March10-p4.html","2010/3/10","10/Mar/2010 Order of Business.","[475]Amendment declared lost.","25","29"
"779","Ireland-seanad-minutes-2010March10-p4.html","2010/3/10","10/Mar/2010 Order of Business.","Amendment declared lost.","25","29"
"780","Ireland-seanad-minutes-2010March11-p4.html","2010/3/11","11/Mar/2010 Order of Business.","Amendment declared lost.","20","29"
"781","Ireland-seanad-minutes-2010March23-p4.html","2010/3/23","23/Mar/2010 Order of Business.","Amendment declared lost.","22","27"
"782","Ireland-seanad-minutes-2010March24-p6.html","2010/3/24","24/Mar/2010 Order of Business (Resumed).","Amendment declared lost.","20","32"
"783","Ireland-seanad-minutes-2010March24-p6.html","2010/3/24","24/Mar/2010 Order of Business (Resumed).","[699]Amendment declared lost.","18","34"
"784","Ireland-seanad-minutes-2010March24-p9.html","2010/3/24","24/Mar/2010 Finance Bill 2010 [Certified Money Bill]: Second Stage (Resumed).","Question declared carried.","27","20"
"785","Ireland-seanad-minutes-2010March25-p4.html","2010/3/25","25/Mar/2010 Order of Business.","Amendment declared lost.","23","29"
"786","Ireland-seanad-minutes-2010March25-p5.html","2010/3/25","25/Mar/2010 Finance Bill 2010 [Certified Money Bill]: Committee Stage.","Recommendation declared lost.","17","27"
"787","Ireland-seanad-minutes-2010March25-p5.html","2010/3/25","25/Mar/2010 Finance Bill 2010 [Certified Money Bill]: Committee Stage.","Recommendation declared lost.","18","26"
"788","Ireland-seanad-minutes-2010March25-p5.html","2010/3/25","25/Mar/2010 Finance Bill 2010 [Certified Money Bill]: Committee Stage.","Recommendation declared lost","19","27"
"789","Ireland-seanad-minutes-2010March25-p6.html","2010/3/25","25/Mar/2010 Finance Bill 2010 [Certified Money Bill]: Report and Final Stages.","Recommendation declared lost.","11","26"
"790","Ireland-seanad-minutes-2010March25-p6.html","2010/3/25","25/Mar/2010 Finance Bill 2010 [Certified Money Bill]: Report and Final Stages.","Question declared carried.","26","11"
"791","Ireland-seanad-minutes-2010March25-p6.html","2010/3/25","25/Mar/2010 Finance Bill 2010 [Certified Money Bill]: Report and Final Stages.","Question declared carried.","26","11"
"792","Ireland-seanad-minutes-2010March31-p7.html","2010/3/31","31/Mar/2010 Lost at Sea Scheme: Motion.","Amendment declared carried.","29","21"
"793","Ireland-seanad-minutes-2010March31-p7.html","2010/3/31","31/Mar/2010 Lost at Sea Scheme: Motion.","Question declared carried.","29","21"
"794","Ireland-seanad-minutes-2010May05-p4.html","2010/5/ 5","05/May/2010 Order of Business.","Amendment declared lost.","24","30"
"795","Ireland-seanad-minutes-2010May05-p6.html","2010/5/ 5","05/May/2010 Criminal Law (Insanity) Bill 2010: Report and Final Stages","Question declared carried.","28","23"
"796","Ireland-seanad-minutes-2010May05-p7.html","2010/5/ 5","05/May/2010 Ministerial Pensions: Motion.","Amendment declared carried.","31","24"
"797","Ireland-seanad-minutes-2010May06-p5.html","2010/5/ 6","06/May/2010 Child Care (Amendment) Bill 2009: Report and Final Stages.","Amendment declared lost.","24","28"
"798","Ireland-seanad-minutes-2010May11-p4.html","2010/5/11","11/May/2010 Order of Business.","Amendment declared lost.","21","28"
"799","Ireland-seanad-minutes-2010May11-p5.html","2010/5/11","11/May/2010 Fines Bill 2009: Report and Final Stages.","Amendment declared carried.","29","22"
"800","Ireland-seanad-minutes-2010May18-p4.html","2010/5/18","18/May/2010 Order of Business.","Amendment declared lost.","23","27"
"801","Ireland-seanad-minutes-2010May19-p4.html","2010/5/19","19/May/2010 Order of Business.","Amendment declared lost.","22","29"
"802","Ireland-seanad-minutes-2010May25-p4.html","2010/5/25","25/May/2010 Order of Business","Amendment declared lost.","19","26"
"803","Ireland-seanad-minutes-2010November03-p4.html","2010/11/ 3","03/Nov/2010 Order of Business","Amendment declared lost.","22","28"
"804","Ireland-seanad-minutes-2010November03-p4.html","2010/11/ 3","03/Nov/2010 Order of Business","Question declared carried.","27","22"
"805","Ireland-seanad-minutes-2010November03-p8.html","2010/11/ 3","03/Nov/2010 Seanad Electoral (Panel Members) (Amendment) Bill 2008: Second Stage (Resumed)","Question declared lost.","19","30"
"806","Ireland-seanad-minutes-2010November03-p9.html","2010/11/ 3","03/Nov/2010 Seanad Reform: Motion","Amendment declared lost.","27","28"
"807","Ireland-seanad-minutes-2010November03-p9.html","2010/11/ 3","03/Nov/2010 Seanad Reform: Motion","Question declared carried.","28","27"
"808","Ireland-seanad-minutes-2010November10-p6.html","2010/11/10","10/Nov/2010 Order of Business (Resumed)","Amendment declared lost.","23","28"
"809","Ireland-seanad-minutes-2010November11-p3.html","2010/11/11","11/Nov/2010 Order of Business","Amendment declared lost.","21","26"
"810","Ireland-seanad-minutes-2010November17-p4.html","2010/11/17","17/Nov/2010 Order of Business","Amendment declared lost.","23","27"
"811","Ireland-seanad-minutes-2010November17-p8.html","2010/11/17","17/Nov/2010 Credit Institutions (Eligible Liabilities Guarantee) (Amendment) (No. 2) Scheme 2010: Motion","Question declared carried.","26","19"
"812","Ireland-seanad-minutes-2010November30-p10.html","2010/11/30","30/Nov/2010 National Recovery Plan 2011-2014: Motion","Amendment declared carried.","29","17"
"813","Ireland-seanad-minutes-2010November30-p10.html","2010/11/30","30/Nov/2010 National Recovery Plan 2011-2014: Motion","Question declared carried.","29","17"
"814","Ireland-seanad-minutes-2010November30-p7.html","2010/11/30","30/Nov/2010 Order of Business (Resumed)","Amendment declared lost.","18","29"
"815","Ireland-seanad-minutes-2010October06-p4.html","2010/10/ 6","06/Oct/2010 Order of Business","[734]Amendment declared lost.","25","26"
"816","Ireland-seanad-minutes-2010October06-p4.html","2010/10/ 6","06/Oct/2010 Order of Business","Question declared carried.","27","24"
"817","Ireland-seanad-minutes-2010October06-p8.html","2010/10/ 6","06/Oct/2010 Electricity Prices: Motion","[777]Amendment declared carried.","26","21"
"818","Ireland-seanad-minutes-2010October07-p4.html","2010/10/ 7","07/Oct/2010 Order of Business","Amendment declared lost.","18","26"
"819","Ireland-seanad-minutes-2010October13-p7.html","2010/10/13","13/Oct/2010 Services for People with Disabilities: Motion","Amendment declared lost.","19","29"
"820","Ireland-seanad-minutes-2010October19-p4.html","2010/10/19","19/Oct/2010 Order of Business","Amendment declared lost.","23","29"
"821","Ireland-seanad-minutes-2010October20-p11.html","2010/10/20","20/Oct/2010 Small and Medium Enterprises: Motion","Amendment declared carried.","27","21"
"822","Ireland-seanad-minutes-2010October27-p4.html","2010/10/27","27/Oct/2010 Order of Business","Amendment declared lost.","21","29"
"823","Ireland-seanad-minutes-2010September29-p13.html","2010/9/29","29/Sep/2010 Credit Institutions (Eligible Liabilities Guarantee) (Amendment) Scheme 2010: Motion (Resumed)","Question declared carried.","29","21"
"824","Ireland-seanad-minutes-2010September29-p4.html","2010/9/29","29/Sep/2010 Order of Business","Amendment declared lost.","20","30"
"825","Ireland-seanad-minutes-2010September29-p4.html","2010/9/29","29/Sep/2010 Order of Business","Amendment declared lost.","20","30"
